property_id,cutoff_date,group_id,facet,importance,daysSince,stalenessScore,mentionRate,matchedReviewRate,meanCosMatchedReviews,validatedConflictScore,validatedConflictCount,preCutoffReviewCount,listingTextPresent,listingText,reliabilityClass,future_conflict_max,future_support_rate,future_first_mention_days,future_freshness_relief,recent_review_text,recent_review_date,draft_review,draft_sentiment,overall_rating,heuristicScore,split,z_future_conflict_max,z_future_support_rate,z_future_freshness_relief,utility,reliability_high,reliability_medium,learned_linear_score,learned_tree_score
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-09-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-09-30,check_in,1.0743974283032596,-0.5541106985569382,-0.7437283972926212,2.1894915286232925,2.1894915286232925,1.0502650598166348,1.3908086808265945,2.2066673212642667,1.1386594038994606,True,check_in_start_time: 3:00 PM | check_in_end_time: 2:00 AM | check_in_instructions: front desk staff will greet guests on arrival at the property; information provided by the property may be translated using automated translation tools,high,0.0,0.2028985507246377,5,0.0,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",2024-09-30,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",positive,5.0,0.547845,train,-0.3378440650425384,1.503514262196845,-0.5394288259977146,0.6262413711565921,0.307482445914323,-0.30748244591432294,0.962301383786896,0.7196350986191348
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-09-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-09-30,check_out,-0.010374848108234634,-0.19363495485932053,-0.17691241684455541,-0.6771141313171679,-0.6771141313171679,-0.8301693300829898,-0.09521912518448883,0.9569836642547759,1.1386594038994606,True,check_out_time: noon | check_out_policy: Check-out before noon; Contactless check-out available; Express check-out available; Late check-out subject to availability,high,0.0,0.057971014492753624,36,0.077778,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",2024-09-30,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",positive,5.0,0.516381,train,-0.3378440650425384,-0.4383122325858195,-0.14303972370891943,-0.9191960213372772,0.307482445914323,-0.30748244591432294,-1.0066019132101938,-1.0933944233586526
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-09-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-09-30,amenities_breakfast,0.58131912084349,-0.013397083010511708,0.10649557337947736,0.9333384866269112,0.9333384866269112,-0.5671523468820003,0.6615762107730467,1.5818254927595212,1.1386594038994606,True,"property_description: art deco hotel with free parking, 4-minute walk to comerica center. a restaurant, a 24-hour fitness center, and a bar/lounge are available at this smoke-free hotel. free wifi in public areas, free self parking, and a free area shuttle are also provided. other amenities include a snack bar/deli, coffee/tea in a common area, and a seasonal outdoor pool. . hotel |MASK| frisco by |MASK| offers 110 air-conditioned accommodations with safes and complimentary newspapers. accommodations offer separate sitting areas. premium cable television is provided. bathrooms include showers, complimentary toiletries, and hair dryers. <p>this frisco hotel provides complimentary wireless internet access. business-friendly amenities include desks and phones; free local calls are provided (restrictions may apply). additionally, rooms include complimentary bottled water and coffee/tea makers. housekeeping is provided daily. </p>. recreational amenities at the hotel include a 24-hour fitness center and a seasonal outdoor pool. <p>children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision. </p> | popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_food_and_drink: 1 bar; 1 restaurant; coffee/tea in common area(s); cooked-to-order breakfast available for a fee 6:30 am–10:30 am on weekdays and 6:30 am–11:00 am on weekends: usd 5.0-20 for adults and usd 5.00-20.00 for children; room service available",high,0.0,0.15942028985507245,25,0.277778,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",2024-09-30,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",positive,5.0,0.569639,train,-0.3378440650425384,0.9209663137620453,0.8762436270812658,1.4593658758007728,0.307482445914323,-0.30748244591432294,0.8180984692570213,1.2908321073764832
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-09-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-09-30,amenities_parking,0.7785504438273982,-0.40992040107789113,-0.5170020051133949,-0.6771141313171679,-0.6771141313171679,0.8250251907909235,-1.0368902117529226,-0.9175418212594598,1.1386594038994606,True,popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_parking: free area shuttle up to 5 miles; free self parking on site; onsite parking includes off-street options; wheelchair-accessible parking available | know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.028985507246376812,130,0.0,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",2024-09-30,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",positive,5.0,0.461492,train,-0.3378440650425384,-0.8266775315423522,-0.5394288259977146,-1.7039504225826052,0.307482445914323,-0.30748244591432294,-1.219776600699632,-1.385616997890574
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-09-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-09-30,know_before_you_go,-1.390994108995591,-0.013397083010511708,0.10649557337947736,-0.3228145553694705,-0.3228145553694705,-1.347205080802294,-0.4506953190190359,-0.2926999927547146,1.1386594038994606,True,know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.057971014492753624,36,0.216667,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",2024-09-30,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",positive,5.0,0.479721,train,-0.3378440650425384,-0.4383122325858195,0.5647965028305706,-0.21135979479778721,0.307482445914323,-0.30748244591432294,-0.024057645564827024,-0.12118163464761389
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-09-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-09-30,amenities_pool,-1.5882254319794982,-0.20805398460722524,-0.19966780292093764,-0.3550236077283521,-0.3550236077283521,0.414491233134464,-1.0368902117529226,-0.9175418212594598,1.1386594038994606,True,popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_things_to_do: 24-hour fitness center; seasonal outdoor pool | know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.057971014492753624,36,0.066667,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",2024-09-30,"wishing we had more time to spend in the super cool, funky bar area. unfortunately we were away from the hotel at another event most of our stay",positive,5.0,0.419426,train,-0.3378440650425384,-0.4383122325858195,-0.19966601026206815,-0.975822307890426,0.307482445914323,-0.30748244591432294,-0.4665953360746276,-0.7124227916663165
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-10-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-10-31,check_in,1.0743974283032596,-0.366663311834177,-0.4491495811765462,2.132625446202101,2.132625446202101,1.044405553251447,1.3908086808265945,2.2066673212642667,1.2288822336155576,True,check_in_start_time: 3:00 PM | check_in_end_time: 2:00 AM | check_in_instructions: front desk staff will greet guests on arrival at the property; information provided by the property may be translated using automated translation tools,high,0.0,0.2,5,0.116667,,2024-10-25,,positive,5.0,0.566215,train,-0.3378440650425384,1.4646777323011915,0.055154827435478136,1.1819884946941313,0.307482445914323,-0.30748244591432294,1.241253396792935,1.1678735249936072
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-10-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-10-31,check_out,-0.010374848108234634,0.02986000623320241,0.17434799731632608,-0.6964782910519663,-0.6964782910519663,-0.8301693300829898,-0.09521912518448883,0.9569836642547759,1.2288822336155576,True,check_out_time: noon | check_out_policy: Check-out before noon; Contactless check-out available; Express check-out available; Late check-out subject to availability,high,0.0,0.05333333333333334,5,0.422222,,2024-10-25,,positive,5.0,0.537791,train,-0.3378440650425384,-0.5004506804188648,1.612390448688953,0.77409570322755,0.307482445914323,-0.30748244591432294,-0.6290958559958044,0.035701003329475255
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-10-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-10-31,amenities_breakfast,0.58131912084349,-0.5108536093132241,-0.6758759733557724,0.9066804933920053,0.9066804933920053,-0.5816032578110765,0.6615762107730467,1.5818254927595212,1.2288822336155576,True,"property_description: art deco hotel with free parking, 4-minute walk to comerica center. a restaurant, a 24-hour fitness center, and a bar/lounge are available at this smoke-free hotel. free wifi in public areas, free self parking, and a free area shuttle are also provided. other amenities include a snack bar/deli, coffee/tea in a common area, and a seasonal outdoor pool. . hotel |MASK| frisco by |MASK| offers 110 air-conditioned accommodations with safes and complimentary newspapers. accommodations offer separate sitting areas. premium cable television is provided. bathrooms include showers, complimentary toiletries, and hair dryers. <p>this frisco hotel provides complimentary wireless internet access. business-friendly amenities include desks and phones; free local calls are provided (restrictions may apply). additionally, rooms include complimentary bottled water and coffee/tea makers. housekeeping is provided daily. </p>. recreational amenities at the hotel include a 24-hour fitness center and a seasonal outdoor pool. <p>children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision. </p> | popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_food_and_drink: 1 bar; 1 restaurant; coffee/tea in common area(s); cooked-to-order breakfast available for a fee 6:30 am–10:30 am on weekdays and 6:30 am–11:00 am on weekends: usd 5.0-20 for adults and usd 5.00-20.00 for children; room service available",high,0.0,0.17333333333333334,13,0.0,,2024-10-25,,positive,5.0,0.522684,train,-0.3378440650425384,1.1073816572611812,-0.5394288259977146,0.23010876622092824,0.307482445914323,-0.30748244591432294,-0.08724176538444894,0.2232235753995035
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-10-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-10-31,amenities_parking,0.7785504438273982,-0.18642543998536817,-0.16574159095251334,-0.6964782910519663,-0.6964782910519663,0.8250251907909235,-1.0368902117529226,-0.9175418212594598,1.2288822336155576,True,popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_parking: free area shuttle up to 5 miles; free self parking on site; onsite parking includes off-street options; wheelchair-accessible parking available | know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.05333333333333334,99,0.0,,2024-10-25,,positive,5.0,0.482902,train,-0.3378440650425384,-0.5004506804188648,-0.5394288259977146,-1.3777235714591178,0.307482445914323,-0.30748244591432294,-0.8422705434852426,-1.2487440245976769
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-10-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-10-31,know_before_you_go,-1.390994108995591,0.21009787808201125,0.45775598754035896,-0.3506989453875804,-0.3506989453875804,-1.347205080802294,-0.4506953190190359,-0.2926999927547146,1.2288822336155576,True,know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.05333333333333334,5,0.561111,,2024-10-25,,positive,5.0,0.501212,train,-0.3378440650425384,-0.5004506804188648,2.3202266752284433,1.4819319297670401,0.307482445914323,-0.30748244591432294,0.34549414145585533,0.7436465376238006
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-10-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-10-31,amenities_pool,-1.5882254319794982,0.015440976485297703,0.151592611239944,-0.38213343135707006,-0.38213343135707006,0.414491233134464,-1.0368902117529226,-0.9175418212594598,1.2288822336155576,True,popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_things_to_do: 24-hour fitness center; seasonal outdoor pool | know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.06666666666666667,5,0.411111,,2024-10-25,,positive,5.0,0.44091,train,-0.3378440650425384,-0.3218026428988597,1.5557641621358045,0.8961174541944064,0.307482445914323,-0.30748244591432294,-0.09632043358178999,0.47050041199972054
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-11-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-11-30,check_in,1.0743974283032596,-0.4603870051955576,-0.5964389892345837,2.1469250555058688,2.1469250555058688,1.0460692226229036,1.3908086808265945,2.2066673212642667,1.3115864941886466,True,check_in_start_time: 3:00 PM | check_in_end_time: 2:00 AM | check_in_instructions: front desk staff will greet guests on arrival at the property; information provided by the property may be translated using automated translation tools,high,0.0,0.17721518987341772,3,0.055556,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,2024-11-25,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,negative,1.0,0.55717,train,-0.3378440650425384,1.1593931112227016,-0.2562922968152169,0.5652567493649463,0.307482445914323,-0.30748244591432294,1.0886465247967962,1.0036848684987645
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-11-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-11-30,check_out,-0.010374848108234634,-0.43154894569974817,-0.5509282170818193,-0.65191528447169,-0.65191528447169,-0.8153987017169307,-0.09521912518448883,0.9569836642547759,1.3115864941886466,True,check_out_time: noon | check_out_policy: Check-out before noon; Contactless check-out available; Express check-out available; Late check-out subject to availability,high,0.0,0.0379746835443038,37,0.0,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,2024-11-25,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,negative,1.0,0.493474,train,-0.3378440650425384,-0.7062351287014023,-0.5394288259977146,-1.5835080197416551,0.307482445914323,-0.30748244591432294,-1.4050463760517231,-1.2140588612871133
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-11-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-11-30,amenities_breakfast,0.58131912084349,-0.5180631241871765,-0.6870467992478146,0.9474220526583437,0.9474220526583437,-0.6216885450645832,0.6615762107730467,1.5818254927595212,1.3115864941886466,True,"property_description: art deco hotel with free parking, 4-minute walk to comerica center. a restaurant, a 24-hour fitness center, and a bar/lounge are available at this smoke-free hotel. free wifi in public areas, free self parking, and a free area shuttle are also provided. other amenities include a snack bar/deli, coffee/tea in a common area, and a seasonal outdoor pool. . hotel |MASK| frisco by |MASK| offers 110 air-conditioned accommodations with safes and complimentary newspapers. accommodations offer separate sitting areas. premium cable television is provided. bathrooms include showers, complimentary toiletries, and hair dryers. <p>this frisco hotel provides complimentary wireless internet access. business-friendly amenities include desks and phones; free local calls are provided (restrictions may apply). additionally, rooms include complimentary bottled water and coffee/tea makers. housekeeping is provided daily. </p>. recreational amenities at the hotel include a 24-hour fitness center and a seasonal outdoor pool. <p>children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision. </p> | popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_food_and_drink: 1 bar; 1 restaurant; coffee/tea in common area(s); cooked-to-order breakfast available for a fee 6:30 am–10:30 am on weekdays and 6:30 am–11:00 am on weekends: usd 5.0-20 for adults and usd 5.00-20.00 for children; room service available",high,0.0,0.21518987341772153,16,0.0,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,2024-11-25,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,negative,1.0,0.521799,train,-0.3378440650425384,1.6682008130201846,-0.5394288259977146,0.7909279219799316,0.307482445914323,-0.30748244591432294,-0.0597427794269284,0.2232235753995035
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-11-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-11-30,amenities_parking,0.7785504438273982,0.02986000623320241,0.17434799731632608,-0.7134282589766913,-0.7134282589766913,0.8250251907909235,-1.0368902117529226,-0.9175418212594598,1.3115864941886466,True,popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_parking: free area shuttle up to 5 miles; free self parking on site; onsite parking includes off-street options; wheelchair-accessible parking available | know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.0759493670886076,69,0.066667,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,2024-11-25,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,negative,1.0,0.503614,train,-0.3378440650425384,-0.19742742690391935,-0.19966601026206815,-0.7349375022085258,0.307482445914323,-0.30748244591432294,-0.4750652363170302,-0.10732257235589945
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-11-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-11-30,know_before_you_go,-1.390994108995591,-0.3738728267081294,-0.4603204070685883,-0.3443504119466834,-0.3443504119466834,-1.338102075279211,-0.4506953190190359,-0.2926999927547146,1.3115864941886466,True,know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.0379746835443038,63,0.0,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,2024-11-25,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,negative,1.0,0.445636,train,-0.3378440650425384,-0.7062351287014023,-0.5394288259977146,-1.5835080197416551,0.307482445914323,-0.30748244591432294,-0.6830035831537832,-1.3669818179154278
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-11-30,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-11-30,amenities_pool,-1.5882254319794982,-0.3738728267081294,-0.4603204070685883,-0.37510689919918416,-0.37510689919918416,0.4316271213474187,-1.0368902117529226,-0.9175418212594598,1.3115864941886466,True,popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_things_to_do: 24-hour fitness center; seasonal outdoor pool | know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.06329113924050633,3,0.122222,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,2024-11-25,super disappointed i would figured as nice as this hotel was yall would at least have a mini fridge and microwave,negative,1.0,0.403791,train,-0.3378440650425384,-0.36702999416974696,0.08346542250367547,-0.6214086367086098,0.307482445914323,-0.30748244591432294,-0.7797566857800972,-0.9038191461429281
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-12-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-12-31,check_in,1.0743974283032596,-0.4459679754476529,-0.5736836031582014,2.151437590315116,2.151437590315116,1.0397808116032232,1.3908086808265945,2.2066673212642667,1.3717350473327112,True,check_in_start_time: 3:00 PM | check_in_end_time: 2:00 AM | check_in_instructions: front desk staff will greet guests on arrival at the property; information provided by the property may be translated using automated translation tools,high,0.0,0.20481927710843373,6,0.05,"the front staff are awesome, that is what makes me keep coming back",2024-12-24,"the front staff are awesome, that is what makes me keep coming back",positive,5.0,0.55853,train,-0.3378440650425384,1.529249312127699,-0.28460798830016826,0.9067972587849926,0.307482445914323,-0.30748244591432294,1.1188177566754585,1.0036848684987645
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-12-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-12-31,check_out,-0.010374848108234634,-0.20805398460722524,-0.19966780292093764,-0.6647403834032346,-0.6647403834032346,-0.8153987017169307,-0.09521912518448883,0.9569836642547759,1.3717350473327112,True,check_out_time: noon | check_out_policy: Check-out before noon; Contactless check-out available; Express check-out available; Late check-out subject to availability,high,0.0,0.04819277108433735,6,0.233333,"the front staff are awesome, that is what makes me keep coming back",2024-12-24,"the front staff are awesome, that is what makes me keep coming back",positive,5.0,0.514822,train,-0.3378440650425384,-0.5693270322338064,0.6497333844519169,-0.25743771282442796,0.307482445914323,-0.30748244591432294,-1.0214356180589945,-1.1045006448824792
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-12-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-12-31,amenities_breakfast,0.58131912084349,-0.4459679754476529,-0.5736836031582014,0.9401782467803415,0.9401782467803415,-0.6382928699001728,0.6615762107730467,1.5818254927595212,1.3717350473327112,True,"property_description: art deco hotel with free parking, 4-minute walk to comerica center. a restaurant, a 24-hour fitness center, and a bar/lounge are available at this smoke-free hotel. free wifi in public areas, free self parking, and a free area shuttle are also provided. other amenities include a snack bar/deli, coffee/tea in a common area, and a seasonal outdoor pool. . hotel |MASK| frisco by |MASK| offers 110 air-conditioned accommodations with safes and complimentary newspapers. accommodations offer separate sitting areas. premium cable television is provided. bathrooms include showers, complimentary toiletries, and hair dryers. <p>this frisco hotel provides complimentary wireless internet access. business-friendly amenities include desks and phones; free local calls are provided (restrictions may apply). additionally, rooms include complimentary bottled water and coffee/tea makers. housekeeping is provided daily. </p>. recreational amenities at the hotel include a 24-hour fitness center and a seasonal outdoor pool. <p>children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision. </p> | popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_food_and_drink: 1 bar; 1 restaurant; coffee/tea in common area(s); cooked-to-order breakfast available for a fee 6:30 am–10:30 am on weekdays and 6:30 am–11:00 am on weekends: usd 5.0-20 for adults and usd 5.00-20.00 for children; room service available",high,0.0,0.21686746987951808,6,0.05,"the front staff are awesome, that is what makes me keep coming back",2024-12-24,"the front staff are awesome, that is what makes me keep coming back",positive,5.0,0.528793,train,-0.3378440650425384,1.6906782616939693,-0.28460798830016826,1.0682262083512626,0.307482445914323,-0.30748244591432294,0.06200706531401301,0.3998170003156577
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-12-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-12-31,amenities_parking,0.7785504438273982,0.2533549673257254,0.5256084114772078,-0.7253033505799733,-0.7253033505799733,0.8250251907909235,-1.0368902117529226,-0.9175418212594598,1.3717350473327112,True,popular_amenities_list: ac; bar; breakfast_available; business_services; crib; elevator; fitness_equipment; free_parking; frontdesk_24_hour; grocery; heater; housekeeping; internet; laundry; no_smoking; pool; restaurant; room_service; tv | property_amenity_parking: free area shuttle up to 5 miles; free self parking on site; onsite parking includes off-street options; wheelchair-accessible parking available | know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.0963855421686747,38,0.411111,"the front staff are awesome, that is what makes me keep coming back",2024-12-24,"the front staff are awesome, that is what makes me keep coming back",positive,5.0,0.524953,train,-0.3378440650425384,0.07638876603127229,1.5557641621358045,1.2943088631245385,0.307482445914323,-0.30748244591432294,-0.09056757565574286,1.0192889465384598
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-12-31,ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838|2024-12-31,know_before_you_go,-1.390994108995591,-0.15037786561560643,-0.10905999290770668,-0.3619255475195411,-0.3619255475195411,-1.338102075279211,-0.4506953190190359,-0.2926999927547146,1.3717350473327112,True,know_before_you_go: children under 14 years old are not allowed in the swimming pool or fitness facility without adult supervision; only registered guests are allowed in the guestrooms; pool access available from 8:00 am to 1:00 pm; the seasonal pool will be open from march to september; this property welcomes guests of all sexual orientations and gender identities (lgbtq+ friendly),high,0.0,0.03614457831325301,32,0.133333,"the front staff are awesome, that is what makes me keep coming back",2024-12-24,"the front staff are awesome, that is what makes me keep coming back",positive,5.0,0.467029,train,-0.3378440650425384,-0.7307559818000762,0.14009170905682425,-0.9285083377857904,0.307482445914323,-0.30748244591432294,-0.3038273385038475,-0.757572422790216
