eg_property_id,acquisition_date,pet,check_in,check_out,amenities_pool,amenities_wifi,amenities_breakfast,amenities_parking,amenities_gym,children_extra_bed,know_before_you_go
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2024-01-16,0.3137682,0.4035048,0.28805512,0.5321757,0.22455719,0.32707906,0.33689907,0.38226566,0.39630026,0.29994205
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2024-01-16,0.35169324,0.36476272,0.25149345,0.28380957,0.25301927,0.30627093,0.35565138,0.2621469,0.40085024,0.25936237
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,2023-06-02,0.17750402,0.21128957,0.26718366,0.23349312,0.16469616,0.2201919,0.18119194,0.27049813,0.33737004,0.23781459
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-08-22,0.2734433,0.3948015,0.29584676,0.32439312,0.26427406,0.22872904,0.24525736,0.2942735,0.32363987,0.3206941
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-05-22,0.24445637,0.34245762,0.24307941,0.19407223,0.18685386,0.22721428,0.30169806,0.23346405,0.24662611,0.18569262
110f01b8ae518a0ee41047bce5c22572988a435e10ead72dc1af793bba8ce0b0,2023-05-22,0.26552418,0.29191026,0.21006791,0.20559226,0.09656262,0.15944892,0.2544726,0.16997081,0.27974087,0.21074352
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-05-22,0.34636125,0.45673472,0.39123562,0.3546177,0.20955116,0.33584478,0.2952613,0.22259915,0.4662625,0.34933573
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-05-22,0.22430934,0.32293785,0.29148954,0.253607,0.2756383,0.30090392,0.36148998,0.30879852,0.3230659,0.2862399
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-05-22,0.23655438,0.30042365,0.21944654,0.23309049,0.21507496,0.3125672,0.26788843,0.1682182,0.24210836,0.21065521
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-07-25,0.21603888,0.32967877,0.20930135,0.36720744,0.18870787,0.28221807,0.3916332,0.24530077,0.2632925,0.18830106
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-08-29,0.33034617,0.3893436,0.27691948,0.41696435,0.2015827,0.31772965,0.37588415,0.40895075,0.43078676,0.28452045
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-01-16,0.2998777,0.34060296,0.24350247,0.4142977,0.29555437,0.36618844,0.32411256,0.2843537,0.43229413,0.30594724
e52d67a758ce4ad0229aacc97e5dfe89984c384c51a70208f9e0cc65c9cd4676,2023-03-02,0.19586053,0.11351068,0.14617598,0.10403872,0.091562726,0.1381078,0.13895704,0.20335439,0.20897238,0.16884975
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-02,0.30983275,0.3648077,0.34867886,0.32080907,0.23832229,0.31912088,0.3627249,0.32275662,0.40836573,0.33246353
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-02,0.32126445,0.3916938,0.3462365,0.34887406,0.27905768,0.3749274,0.4791218,0.2882044,0.35457557,0.35903436
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-02,0.29386938,0.34030426,0.30445775,0.30304256,0.21703014,0.43485072,0.32243007,0.22962639,0.49866992,0.27099925
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-11-12,0.2331641,0.34318858,0.25109103,0.33809334,0.2204888,0.20700514,0.29353076,0.27286327,0.24403611,0.21193339
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-11-24,0.28069794,0.64884573,0.41581064,0.2917801,0.30349988,0.37146148,0.46280354,0.3241666,0.35554317,0.34763557
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-08-15,0.32923648,0.4160332,0.35150674,0.30409867,0.16453266,0.20477305,0.5569063,0.21767034,0.2782958,0.3899581
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-08-15,0.3416023,0.57146955,0.45716286,0.30414867,0.20865045,0.30935162,0.36343494,0.26574433,0.285135,0.44261578
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-10-30,0.26122522,0.388902,0.27319294,0.30011317,0.25268996,0.2633527,0.27401108,0.2504514,0.35405767,0.3211176
3b984f3ba8df55b2609a1e33fd694cf8407842e1d833c9b4d993b07fc83a2820,2023-10-30,0.24766946,0.31246,0.25952417,0.26996806,0.19127348,0.41199782,0.28952578,0.21338797,0.27592552,0.21354483
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-11-07,0.28155535,0.29599023,0.22859634,0.4722166,0.19957641,0.2265255,0.35854766,0.3188362,0.34885982,0.33328736
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.25814575,0.3040947,0.26088417,0.2552986,0.23784688,0.24074268,0.34099036,0.32862204,0.2811681,0.21555492
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-02,0.2482087,0.35306463,0.33862138,0.32771266,0.25086558,0.4210795,0.39016408,0.32360122,0.3331851,0.2834492
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.26044726,0.25742146,0.23581992,0.19334653,0.15530798,0.37253168,0.24404947,0.17633514,0.26539904,0.16680655
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-03-02,0.2812174,0.55587953,0.4384839,0.36230773,0.30898958,0.32743448,0.46002093,0.32212448,0.38510063,0.37375957
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-03-02,0.22095522,0.43367487,0.33998433,0.4515554,0.3647398,0.4285308,0.5168792,0.34518674,0.40486062,0.2856294
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-02,0.25246456,0.3844961,0.32663596,0.28208604,0.2134327,0.43331122,0.32820964,0.2258637,0.29209343,0.25389186
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-03-02,0.2901069,0.44835567,0.32543772,0.3601059,0.2904874,0.39721006,0.33059472,0.3057162,0.42919943,0.35540912
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-03-02,0.14829728,0.22109172,0.20190604,0.39489397,0.2933812,0.42147177,0.25229138,0.23870961,0.47060242,0.23792562
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.1849318,0.2745416,0.21602085,0.17019258,0.1679601,0.16486508,0.21967165,0.2624319,0.24855004,0.16348423
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-02,0.31820267,0.3949868,0.31644005,0.32428625,0.25207266,0.47196484,0.33973348,0.31401598,0.38949385,0.29124567
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-03-02,0.32780993,0.46149498,0.34645694,0.3566686,0.28528285,0.32113194,0.285145,0.44218972,0.29474017,0.3692397
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.30368432,0.35780048,0.265079,0.26929078,0.22010133,0.25993997,0.316623,0.27233407,0.34191984,0.28547782
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-03-02,0.31231013,0.34433922,0.25955206,0.34769773,0.2223677,0.33928868,0.31503534,0.27608594,0.348133,0.24299176
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-03-02,0.19630417,0.3278157,0.28462425,0.46556517,0.2511798,0.3371182,0.34794277,0.29540992,0.32045648,0.28293693
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-06-22,0.16753457,0.13919032,0.18319033,0.13253395,0.11090936,0.13763142,0.117876574,0.111157805,0.23436724,0.19590542
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.31838486,0.26080933,0.32286537,0.17866093,0.12912127,0.40945667,0.17837988,0.15836634,0.2608155,0.29270235
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-03-02,0.29470363,0.4198648,0.3391682,0.30939204,0.23923428,0.41155666,0.2883205,0.23088185,0.4386136,0.36519432
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-03-02,0.40095386,0.4534693,0.40083995,0.32157198,0.27035022,0.27974975,0.2754872,0.29400077,0.31138092,0.43192625
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-02,0.3154595,0.37889406,0.29993963,0.25535935,0.23907775,0.30796793,0.34921905,0.20678581,0.38274252,0.27361012
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-04-20,0.32623824,0.4733445,0.33781937,0.41848728,0.29750174,0.3132809,0.38459763,0.33813435,0.390138,0.30272138
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-04-25,0.20482755,0.18898296,0.1787093,0.24936038,0.19563548,0.24804908,0.24315311,0.28501025,0.26452875,0.23760267
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-04-25,0.30678385,0.34400767,0.27075812,0.30286354,0.2205453,0.2823738,0.3311874,0.23396727,0.3112857,0.23914748
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-04-25,0.24691798,0.29981557,0.2070791,0.20302159,0.19769016,0.19523352,0.2699719,0.22287725,0.298854,0.24493423
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-04-25,0.22733678,0.3425703,0.27584976,0.19890411,0.25430688,0.29963097,0.3687745,0.30765283,0.29646125,0.28088176
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-04-25,0.34066582,0.52270037,0.47284248,0.37469864,0.2492472,0.36740115,0.30673173,0.30137074,0.32309625,0.49105418
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-04-25,0.28686836,0.34304368,0.25874707,0.28244436,0.1447108,0.19651312,0.2507064,0.2419719,0.31661177,0.23527153
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2024-04-26,0.34605703,0.40259027,0.2517633,0.43321937,0.27107984,0.31592032,0.34377643,0.28932926,0.3488474,0.28641424
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-06-06,0.21457343,0.3344256,0.27109915,0.41611296,0.3034913,0.28990716,0.3386895,0.2870958,0.37571633,0.44250914
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-06-06,0.23281819,0.31682384,0.22629988,0.2604048,0.22855197,0.23123337,0.30717555,0.26749784,0.3302146,0.2157224
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-06-06,0.3248543,0.4150371,0.33146363,0.382351,0.28899762,0.42395774,0.36675248,0.30287603,0.42790088,0.36296526
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-04-13,0.39538577,0.35003525,0.27262092,0.29826194,0.18783863,0.4268172,0.35636306,0.27081075,0.4558583,0.24182972
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-08-01,0.29201627,0.4588665,0.32107472,0.38315684,0.26272982,0.42201096,0.46415225,0.23166084,0.34782937,0.34327424
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-08-01,0.22864656,0.29672018,0.21014401,0.20018697,0.19634017,0.23110984,0.26709044,0.19301043,0.29471728,0.20542851
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2024-04-28,0.2762936,0.40791824,0.27951926,0.551755,0.23690599,0.43032965,0.34466025,0.2821055,0.41456625,0.31107774
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2024-04-21,0.22364181,0.3421755,0.35408506,0.3182909,0.33187178,0.3189206,0.345539,0.32479683,0.36331895,0.31282043
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-03-11,0.30440626,0.3399162,0.30180186,0.512667,0.21752757,0.28279176,0.35468388,0.28384522,0.570111,0.25483927
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2023-03-11,0.10202318,0.1995585,0.12306524,0.2193897,0.14733538,0.1972219,0.18320176,0.30510226,0.21006411,0.256049
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,2024-04-21,0.23139577,0.35663185,0.24661027,0.48255867,0.26839828,0.34451932,0.31340396,0.21548311,0.4140264,0.35996962
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.22831796,0.34208465,0.29364422,0.25855544,0.24734147,0.26933888,0.28353792,0.21050413,0.27528548,0.25234202
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.22652619,0.32113922,0.3015569,0.2486139,0.28073132,0.5658891,0.30947882,0.27268627,0.2849382,0.2092769
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.10115463,0.15435295,0.18254502,0.19136201,0.14814872,0.13875972,0.14154619,0.24929166,0.17756203,0.10305683
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2024-01-16,0.36468846,0.49888274,0.5016851,0.4296221,0.21329229,0.25535208,0.30906996,0.23691568,0.3711014,0.45302397
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2024-01-16,0.1958718,0.24957207,0.20006515,0.15185517,0.22158389,0.17107254,0.1872153,0.2477007,0.24451159,0.2450391
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-10-27,0.3454434,0.45144892,0.32942605,0.39773715,0.2668658,0.33816698,0.31725165,0.3331679,0.3958335,0.3642242
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2024-04-28,0.30129218,0.37591684,0.24794227,0.36180496,0.27792916,0.3729146,0.39672828,0.2712646,0.34205928,0.27238613
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-04-01,0.6200685,0.1442315,0.28276783,0.21396694,0.11805603,0.14609343,0.2025545,0.13194214,0.1870966,0.22416064
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,2023-04-01,0.26969767,0.55975974,0.35516614,0.28091034,0.31870213,0.3179065,0.42514515,0.29604977,0.2923279,0.2886584
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,2023-04-01,0.32756543,0.41496763,0.29154557,0.31369704,0.26355326,0.2768909,0.5467223,0.28549963,0.34728,0.29427397
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-04-01,0.24035192,0.32824782,0.2788628,0.40274975,0.3140795,0.3724411,0.35842645,0.38189209,0.41319105,0.30096054
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2024-01-16,0.32147545,0.4040435,0.30360267,0.30651492,0.26396912,0.358079,0.34044045,0.28741696,0.40057918,0.32737085
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2024-04-20,0.30498338,0.54500335,0.35813248,0.5217149,0.35419184,0.39685655,0.43809152,0.35092732,0.4108261,0.30952933
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,2023-03-16,0.3442244,0.50506085,0.37572014,0.34773338,0.31766126,0.38509396,0.5248401,0.28719574,0.41643593,0.3439043
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-03-16,0.37515366,0.41478103,0.24907848,0.35356504,0.28012553,0.32851857,0.3474696,0.35549977,0.41070777,0.29427004
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-16,0.2581375,0.45943648,0.34430614,0.35553214,0.31471,0.34806907,0.37468135,0.33447993,0.39872286,0.4929709
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-16,0.30356818,0.2868318,0.20157814,0.24929701,0.22822574,0.22840755,0.40263197,0.2529094,0.340248,0.28065547
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2023-03-16,0.18040676,0.29243428,0.2605639,0.31584156,0.2596713,0.328474,0.37771934,0.28624576,0.32315505,0.30129737
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,2023-03-16,0.22865188,0.32387617,0.26353315,0.32759923,0.22559716,0.25749537,0.32708138,0.30901822,0.35013342,0.35482022
9a0043fd4258a1286db1e253ca591662b3aac849da12d0d4f67e08b8f59be65f,2023-03-16,0.30920374,0.4340285,0.29470858,0.31172568,0.31162104,0.36339152,0.3992136,0.29527503,0.40774685,0.26331693
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-03-16,0.17343771,0.14593218,0.13491891,0.4650861,0.10406336,0.13503948,0.16946723,0.2862967,0.25664032,0.13215971
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2024-01-23,0.3079882,0.39246458,0.34373248,0.31437328,0.20871226,0.22903544,0.38334778,0.22296384,0.298581,0.34567767
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-04-26,0.20196597,0.2756687,0.34819704,0.18541743,0.23696402,0.48090914,0.3287289,0.24477379,0.21953808,0.2126684
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-03-02,0.25300935,0.45190495,0.290297,0.34267548,0.28402257,0.2667579,0.36362875,0.35962546,0.34591833,0.29987538
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.27170902,0.41278553,0.3282248,0.3986338,0.28114063,0.5021205,0.39851978,0.30451545,0.35541686,0.24127638
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,2023-11-16,0.3445013,0.5338029,0.417138,0.37015462,0.2910389,0.3469113,0.4206568,0.3690147,0.37725365,0.51313007
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2024-04-28,0.21018645,0.2805221,0.23787534,0.21951754,0.17313898,0.2006324,0.25894684,0.18422385,0.2794518,0.38151497
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-10-30,0.34129345,0.39053446,0.3579137,0.33483765,0.25280887,0.5732945,0.32669997,0.30277187,0.4234019,0.25240612
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-09-19,0.22954811,0.56271327,0.42906383,0.27912506,0.2737259,0.5580022,0.4596979,0.33208066,0.30704612,0.3076464
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-09-19,0.26302838,0.33962256,0.25432462,0.33814698,0.23880155,0.3106417,0.34759077,0.3021228,0.38595697,0.21741408
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2024-01-24,0.27825388,0.4917095,0.36257347,0.3489797,0.32679385,0.38847905,0.5103117,0.36774558,0.49558678,0.29006827
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2024-04-11,0.2574739,0.2705685,0.22797124,0.2284926,0.23310836,0.23594747,0.3128486,0.26684406,0.27214012,0.2179755
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-01-21,0.24560674,0.4509309,0.33798194,0.377543,0.28487235,0.39390904,0.44095987,0.29285708,0.39792162,0.32940575
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2024-01-22,0.23118125,0.28879446,0.28793603,0.19854312,0.20265108,0.18432653,0.27273396,0.18477881,0.22578049,0.29512113
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2024-04-10,0.30115485,0.32526702,0.22244915,0.3149092,0.29016635,0.29286858,0.3541792,0.3209599,0.38368,0.20314226
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-04-21,0.25148815,0.4769152,0.31939003,0.3275892,0.25993127,0.31991458,0.3719395,0.2127029,0.29400557,0.31127584
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-03-02,0.24349435,0.2938011,0.19669904,0.4528754,0.19023146,0.34255013,0.29748252,0.258813,0.36960542,0.28308168
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,2023-03-02,0.40070823,0.4904963,0.30256847,0.4235518,0.32919183,0.33709982,0.39319718,0.34583926,0.47486845,0.32036692
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-03-02,0.2787302,0.43495014,0.34255248,0.32111603,0.29328373,0.35720587,0.3789845,0.31456712,0.39095896,0.34676933
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,2023-03-02,0.37626633,0.40967527,0.2944197,0.4660948,0.28545672,0.39599544,0.41881967,0.26642963,0.3865019,0.33601287
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-03-02,0.269607,0.3283996,0.20468,0.3293026,0.19456956,0.30239716,0.29636616,0.22281282,0.33116406,0.28529805
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-03-02,0.2948051,0.39063737,0.2948234,0.31589347,0.2460876,0.3975866,0.315426,0.2775281,0.36478525,0.26633704
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-04-09,0.23651342,0.3344837,0.31540897,0.4106703,0.2651184,0.3110685,0.34975314,0.29896912,0.35621527,0.342776
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-04-22,0.34165126,0.39461145,0.33691022,0.3463533,0.21514396,0.24861018,0.27205977,0.2546989,0.33840665,0.32465076
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,2023-09-05,0.342206,0.46028697,0.29363528,0.3718288,0.25370732,0.3226612,0.39387658,0.25961578,0.35711998,0.31636333
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2024-04-09,0.32856947,0.3654411,0.22901797,0.35555822,0.28048715,0.34148353,0.3038503,0.28647447,0.37043348,0.2497362
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-08-15,0.21374847,0.33107314,0.28875488,0.30526385,0.25133064,0.28463614,0.5268138,0.31378198,0.29057792,0.34374586
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-08-15,0.2030792,0.39775577,0.3661616,0.3792767,0.24538556,0.33117586,0.34844267,0.25716457,0.29204157,0.2872588
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-09-05,0.37068516,0.42797717,0.39583805,0.31515208,0.24851318,0.37974247,0.4301146,0.27713856,0.34104514,0.40262786
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,2023-09-05,0.32686186,0.42968366,0.2953108,0.32894522,0.2758494,0.36739424,0.35655296,0.3188457,0.4258171,0.35047314
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-04-06,0.23049508,0.37677035,0.2684782,0.39765623,0.2652806,0.34342405,0.34362948,0.24551296,0.41090718,0.30654317
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2024-04-06,0.2724137,0.3651502,0.2962047,0.32962254,0.29892337,0.2610347,0.5111846,0.29282004,0.37051463,0.5364449
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2024-01-23,0.20977943,0.2703297,0.28985497,0.5001149,0.15635462,0.22734024,0.26659486,0.30842176,0.26423803,0.2422116
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2023-10-17,0.17643115,0.35154244,0.28224823,0.2870662,0.26015592,0.2760708,0.25798708,0.32872817,0.27589238,0.38879985
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-10-17,0.26061833,0.33844003,0.24719498,0.33254093,0.24169238,0.2877065,0.3403141,0.22853282,0.33752865,0.25046074
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-04-09,0.25108936,0.35008046,0.24782425,0.42496,0.24460495,0.31398103,0.2970411,0.2512031,0.39241165,0.29624212
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-10-31,0.29687732,0.31832394,0.2065582,0.28549114,0.2051116,0.29826912,0.28239825,0.19609265,0.3200381,0.25408828
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-10-31,0.3443859,0.3222417,0.37110382,0.23944156,0.22415794,0.21511832,0.47072643,0.29451665,0.32940364,0.33226982
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-10-31,0.41004705,0.34549206,0.31889644,0.3700474,0.2511783,0.39767608,0.4082307,0.23482496,0.37427068,0.29874942
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2023-10-31,0.29652965,0.35260737,0.3334548,0.33544973,0.28032747,0.35599655,0.36845285,0.2755953,0.4346351,0.30944213
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,2024-04-09,0.27600873,0.3438866,0.25615272,0.23302513,0.24306157,0.22380748,0.28634077,0.30171824,0.3204432,0.2001884
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,2024-04-09,0.3145012,0.58701223,0.3375838,0.31273106,0.30076957,0.40413606,0.46099877,0.26161453,0.366355,0.30789846
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-08-29,0.18960208,0.29866582,0.29187182,0.26565868,0.17990825,0.27579203,0.25125942,0.20971277,0.37030563,0.26759347
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,2023-08-29,0.23799391,0.2179069,0.1936879,0.16342434,0.15413995,0.20518997,0.23135091,0.1403194,0.16280243,0.2158604
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,2023-08-29,0.21606733,0.42442736,0.27955684,0.32973474,0.5823312,0.33957553,0.3577707,0.38936877,0.33799857,0.23118486
fa014137b3ea9af6a90c0a86a1d099e46f7e56d6eb33db1ad1ec4bdac68c3caa,2024-04-17,0.21932681,0.30612445,0.2251962,0.22842836,0.16709927,0.2264144,0.31022722,0.20996861,0.24910946,0.24796396
